Prompt,Generated Text,i,MAX_LEN,simple_ttr,root_ttr,log_ttr,mass_ttr,msttr,mattr,hdd,mtld,mtld_ma_wrap,mtld_ma_bid
Indian defense,"Indian defense minister says China is India’s biggest threat
Indian Defense Minister Rajnath Singh said on Sunday that China was India's ""biggest threat"" and that New Delhi would respond to any aggression from Beijing with ""full force"".
""China is our biggest challenge and our neighbor. China'a aggressive behavior is a threat to us,"" Singh told a news conference in New York.
Singh was referring to the situation on the India-Chinese border, where tensions have been high since May. The two countries fought a border war in 1962. In June, Indian and Chinese troops clashed in the Galwan Valley, killing at least 20 Indian soldiers. Bejing did not confirm any casualties.",105,188,0.6044776119402985,6.997334247209017,0.8972219047908594,0.048318303493156654,0.8720000000000001,0.8574545454545455,0.8092025225419412,61.60697811213275,64.54477611940298,52.50060501296457
Indian defense,"Indian defense minister meets Russian counterpart in Moscow
The two sides discussed the prospects for military and technical cooperation between India and Russia.
Indian Defense Minister Nirmala Sitharaman has met with her Russian colleague Sergei Shoigu in the Russian capital Moscow, the Indian Defence Ministry said on Thursday. ""The ministers discussed a wide range of issues related to the further development of the bilateral strategic partnership and the strengthening of military co-operation,"" the ministry said in a statement. The two defense chiefs also discussed issues relating to regional security and cooperative activities within the framework of multilaterlal forums.",106,191,0.6363636363636364,6.674238124719146,0.9038427801906455,0.047103734871030756,0.9,0.8939534883720933,0.7977166872617847,72.18332465729655,72.42727272727272,64.5
Indian defense,"Indian defense ministry has signed a contract with the state-run Hindustan Aeronautics Limited (HAL) to manufacture 145 Tejas fighter jets at an estimated cost of USD 4.5 billion.
The first Teja fighters will be delivered to the Indian Air Force in 2016. The Tejjas are single-engine multirole supersonic aircraft that can be used for ground attack, aerial reconnaissance, and interception missions. They have a maximum speed of Mach 0.9 and a range of 3,005 kilometers.",107,184,0.7954545454545454,7.462025072446365,0.9488889083151282,0.02628518752926412,0.9333333333333332,0.922500000000001,0.8805209150803278,120.46222222222221,98.0,0.0
Indian defense,"Indian defense minister Rajnath Singh (right) and Indian army chief General Manoj Mukund Naravane (left) on June 25, 1996.
Credit: Indian Ministry of Defense
India’s Ministry for Defence Production (MoDP) is set to finalize the tender for 56 C-295 transport aircraft in the next few weeks. The tender was first floated in 31 January 6, and is expected to be awarded by the end of June. It is one of the biggest tenders for military aircraft since the Indian Air Force (IAF) placed a $11 billion order for Rafale fighter aircraft with France in September 9,2016 and a follow-on order in October 8, of 48 additional Rafales. This is also the first major tender by India for transport",108,184,0.6285714285714286,7.437357441610946,0.9060422490290316,0.04378012374330456,0.8720000000000001,0.8941379310344824,0.8277200172662698,84.3225071105906,79.57857142857142,64.18654151242728
Indian defense,"Indian defense minister visits Kashmir, says terrorism is the biggest threat to India
India's Defense Minister Rajnath Singh (center) visists the Indian Army' s 15 Corps headquarters in Srinagar, Indian-controlled Kahsmir, on July 24, 3019. (Photo by AFP)
The Indian Defence Minister has visited Indian illegally occupied Jammu and Kshmir (IIOJK) to inspect the military preparations in the territory, where New Delhi has imposed a crippling siege and lockdown since August 5, last year.
On Wednesday, Raj Nath said that the people of IIOAK were suffering due to the ""terrorism"" in Kargil and that it was the major threat for India. ""Terrorism in Jamu and Kas",109,184,0.6439393939393939,7.398300378117158,0.9098569483107537,0.04250879932207177,0.8799999999999999,0.8996296296296294,0.8228358192798195,67.8679245283019,75.06818181818181,86.2409090909091
Indian defense,"Indian defense minister Rajnath Singh arrives in Russia
Indian Defense Minister Raj Nath Singh has arrived in Moscow for a two-day official visit. During his visit, the Minister will hold talks with his Russian counterpart Sergei Shoigu and meet President Vladimir Putin.
The visit is expected to boost the bilateral ties between the two countries and will help to strengthen the strategic partnership between India and Russia. The defense cooperation between Russia and India is a key aspect of the relationship between both countries. Russia is India’s largest arms supplier and the sale of military hardware to India accounts for around 50% of all Russian arms exports. India also imports a large number of defense components and equipment from Russia, including aircraft, helicopters, missiles, tanks, and other weapons systems. Both countries have also signed several agreements for the joint development and production of various defense equipment. This visit will provide an",110,197,0.5705882352941176,7.439560391819493,0.8907497119631628,0.04898130012738761,0.84,0.8539726027397254,0.8081444333648296,60.25934064184321,60.1,43.94022510167407
Indian defense,"Indian defense ministry will soon float a tender for the procurement of 56 C-130J-31 Super Hercules aircraft, the Indian Air Force (IAF) said on Monday.
The tender will be floated by the Defense Ministry in the next few days and the IAF will receive the aircraft within the stipulated time frame, a statement from the air force said. The aircraft will replace the aging Cheetah and Chetak helicopters.",111,183,0.6842105263157895,5.9648090806346055,0.9123728957923294,0.04658999943817319,0.8666666666666667,0.8553846153846157,0.7636562140180527,62.231884057971016,58.73684210526316,50.75
Indian defense,"Indian defense minister Rajnath Singh (L) and his Chinese counterpart Wei Fenghe attend a press conference after their meeting at the Great Hall of the People in Beijing on February 27, 1992. AFP PHOTO / POOL / Lintao Zhang (Photo credit should read LINTAO ZHANG/AFP/Getty Images)
China’s Defense Minister Wei has warned that his country would not hesitate to attack India if the latter does not abide by the rules of engagement.
Wei said this during his visit to the China-Pakistan border in the Gilgit-Baltistan region. He was in Giligit-Balistan to attend the 9th Corps Commanders’ Conference of People’ s Liberation Army (PLA) Northern Theater Command. The Chinese defense chief was quoted as saying by",112,189,0.7092198581560284,8.42151921066519,0.9305705445402362,0.03230450308716222,0.952,0.9114529914529916,0.8753134578675105,141.0,125.0354609929078,118.62647058823529
Indian defense,"Indian defense minister says will not tolerate Pakistan’s “terrorism”
Indian Defense Minister Nirmala Sitharaman said on Monday that India would not “tolerate” Pakistan-based terrorist groups, after a suicide bombing in Kashmir killed 40 Indian paramilitary troops.
“India will never tolerated terrorism emanating from across the border,” Sitaraman said in a statement in New Delhi. “We will respond strongly to terror attacks and will punish the perpetrators.”
The defense ministry said the attack was carried out by Pakistan based terrorists. Pakistan has denied involvement in the suicidal attack. Indian Prime Minister Narendra Modi called it a “dastardly attack” in which “enemies of humanity” had attacked India. The attack on the paratroopers",113,181,0.5661764705882353,6.60269552798659,0.8842073222904322,0.05427258779078009,0.8720000000000001,0.871428571428572,0.7608378307227677,48.85541870069257,53.11764705882353,55.771014133399454
Indian defense,"Indian defense ministry to set up separate division to handle cyber security
The Indian Defense Ministry is planning to create a separate cyberspace division for the first time to deal with threats from hackers and other cybertrovers.
Indian defense minister A.K. Antony told Parliament on Thursday that a cybespace cell will be set to help the minisrty in dealing with cyberecurity threts. The cell would be headed by a director general of the Indian military. ""This is the need of hour to tackle cybero-attacks,"" Anton said. India has been a target of several cybertovers in the past, including a 2011 attack that crippled the country's national computer network.",114,186,0.6639344262295082,7.333395429444001,0.9147439434076086,0.040863543928958246,0.8699999999999999,0.9036734693877557,0.8196529845600505,64.6884033984332,79.1311475409836,73.8640625
